t,t_sec,Tamb,PV1,PV2,PV3,SP,PV_prom
Mon Jan 13 18:00:59 2020,0.000,26.271,69.938,69.970,69.979,0.000,69.948
Mon Jan 13 18:01:00 2020,0.815,26.271,69.938,69.970,69.979,0.000,69.948
Mon Jan 13 18:01:00 2020,1.632,26.271,69.935,69.968,69.977,0.000,69.958
Mon Jan 13 18:01:01 2020,2.431,26.274,69.923,69.961,69.965,0.000,69.948
Mon Jan 13 18:01:02 2020,3.248,26.275,69.906,69.948,69.947,0.000,69.948
Mon Jan 13 18:01:03 2020,4.047,26.275,69.906,69.948,69.947,0.000,69.943
