t,t_sec,Tamb,PV1,PV2,PV3,SP,PV_prom 
Wed Jan 15 11:01:31 2020,1199.121,24.365,69.895,70.396,69.959,70.000,70.078
Wed Jan 15 11:01:31 2020,1199.937,24.368,69.893,70.394,69.957,70.000,70.078
Wed Jan 15 11:01:32 2020,1200.737,24.368,69.893,70.394,69.957,70.000,70.078
Wed Jan 15 11:01:33 2020,1201.553,24.370,69.892,70.393,69.957,70.000,70.078
Wed Jan 15 11:01:34 2020,1202.353,24.372,69.893,70.391,69.955,70.000,70.078
Wed Jan 15 11:01:35 2020,1203.169,24.373,69.892,70.393,69.956,70.000,70.078
Wed Jan 15 11:01:35 2020,1203.969,24.373,69.892,70.393,69.956,70.000,70.078
Wed Jan 15 11:01:36 2020,1204.785,24.374,69.892,70.392,69.957,70.000,70.078
Wed Jan 15 11:01:37 2020,1205.585,24.375,69.891,70.392,69.957,70.000,70.078
Wed Jan 15 11:01:38 2020,1206.400,24.375,69.893,70.391,69.957,70.000,70.078
Wed Jan 15 11:01:39 2020,1207.201,24.376,69.893,70.391,69.957,70.000,70.078
Wed Jan 15 11:01:39 2020,1208.017,24.376,69.892,70.392,69.958,70.000,70.078
Wed Jan 15 11:01:40 2020,1208.833,24.375,69.893,70.392,69.959,70.000,70.078
Wed Jan 15 11:01:41 2020,1209.633,24.375,69.893,70.392,69.959,70.000,70.078
Wed Jan 15 11:01:42 2020,1210.449,24.375,69.895,70.393,69.960,70.000,70.078
Wed Jan 15 11:01:43 2020,1211.249,24.375,69.894,70.395,69.961,70.000,70.078
Wed Jan 15 11:01:43 2020,1212.065,24.373,69.896,70.394,69.961,70.000,70.078
Wed Jan 15 11:01:44 2020,1212.865,24.373,69.896,70.394,69.961,70.000,70.078
Wed Jan 15 11:01:45 2020,1213.681,24.373,69.896,70.396,69.963,70.000,70.078
Wed Jan 15 11:01:46 2020,1214.481,24.373,69.897,70.398,69.964,70.000,70.078
Wed Jan 15 11:01:47 2020,1215.297,24.373,69.897,70.398,69.964,70.000,70.078
Wed Jan 15 11:01:47 2020,1216.097,24.374,69.897,70.398,69.965,70.000,70.078
Wed Jan 15 11:01:48 2020,1216.913,24.375,69.897,70.399,69.966,70.000,70.078
Wed Jan 15 11:01:49 2020,1217.713,24.375,69.898,70.400,69.968,70.000,70.078
Wed Jan 15 11:01:50 2020,1218.529,24.375,69.898,70.400,69.968,70.000,70.078
Wed Jan 15 11:01:51 2020,1219.344,24.376,69.902,70.401,69.969,70.000,70.078
Wed Jan 15 11:01:52 2020,1220.145,24.377,69.902,70.402,69.971,70.000,70.083
Wed Jan 15 11:01:52 2020,1220.960,24.379,69.905,70.403,69.973,70.000,70.083
Wed Jan 15 11:01:53 2020,1221.761,24.379,69.905,70.403,69.973,70.000,70.083
Wed Jan 15 11:01:54 2020,1222.576,24.380,69.906,70.403,69.974,70.000,70.083
Wed Jan 15 11:01:55 2020,1223.377,24.381,69.908,70.405,69.975,70.000,70.083
Wed Jan 15 11:01:56 2020,1224.192,24.381,69.908,70.405,69.975,70.000,70.083
Wed Jan 15 11:01:56 2020,1224.993,24.382,69.910,70.407,69.977,70.000,70.089
Wed Jan 15 11:01:57 2020,1225.808,24.383,69.911,70.407,69.978,70.000,70.094
Wed Jan 15 11:01:58 2020,1226.609,24.382,69.911,70.409,69.978,70.000,70.094
Wed Jan 15 11:01:59 2020,1227.424,24.382,69.911,70.409,69.978,70.000,70.094
Wed Jan 15 11:02:00 2020,1228.225,24.384,69.912,70.410,69.979,70.000,70.094
Wed Jan 15 11:02:00 2020,1229.040,24.385,69.913,70.411,69.981,70.000,70.094
Wed Jan 15 11:02:01 2020,1229.857,24.387,69.914,70.413,69.982,70.000,70.094
Wed Jan 15 11:02:02 2020,1230.656,24.387,69.914,70.413,69.982,70.000,70.094
Wed Jan 15 11:02:03 2020,1231.472,24.387,69.916,70.414,69.983,70.000,70.094
Wed Jan 15 11:02:04 2020,1232.272,24.388,69.917,70.416,69.985,70.000,70.094
Wed Jan 15 11:02:04 2020,1233.089,24.388,69.917,70.416,69.985,70.000,70.094
Wed Jan 15 11:02:05 2020,1233.888,24.387,69.920,70.416,69.987,70.000,70.099
Wed Jan 15 11:02:06 2020,1234.705,24.387,69.921,70.418,69.988,70.000,70.099
Wed Jan 15 11:02:07 2020,1235.504,24.388,69.921,70.419,69.989,70.000,70.099
Wed Jan 15 11:02:08 2020,1236.321,24.388,69.921,70.419,69.989,70.000,70.099
Wed Jan 15 11:02:09 2020,1237.120,24.388,69.924,70.421,69.991,70.000,70.099
Wed Jan 15 11:02:09 2020,1237.937,24.389,69.925,70.422,69.992,70.000,70.104
Wed Jan 15 11:02:10 2020,1238.736,24.391,69.927,70.423,69.993,70.000,70.109
Wed Jan 15 11:02:11 2020,1239.553,24.391,69.927,70.423,69.993,70.000,70.109
Wed Jan 15 11:02:12 2020,1240.368,24.391,69.926,70.425,69.996,70.000,70.109
Wed Jan 15 11:02:13 2020,1241.169,24.391,69.929,70.427,69.997,70.000,70.109
Wed Jan 15 11:02:13 2020,1241.984,24.391,69.929,70.427,69.997,70.000,70.109
Wed Jan 15 11:02:14 2020,1242.785,24.392,69.930,70.429,69.998,70.000,70.109
Wed Jan 15 11:02:15 2020,1243.600,24.392,69.932,70.429,70.000,70.000,70.109
Wed Jan 15 11:02:16 2020,1244.401,24.392,69.932,70.432,70.002,70.000,70.115
Wed Jan 15 11:02:17 2020,1245.216,24.392,69.932,70.432,70.002,70.000,70.115
Wed Jan 15 11:02:17 2020,1246.017,24.393,69.934,70.432,70.003,70.000,70.115
Wed Jan 15 11:02:18 2020,1246.832,24.393,69.933,70.432,70.003,70.000,70.115
Wed Jan 15 11:02:19 2020,1247.633,24.392,69.932,70.431,70.003,70.000,70.115
Wed Jan 15 11:02:20 2020,1248.448,24.392,69.932,70.431,70.003,70.000,70.115
Wed Jan 15 11:02:21 2020,1249.249,24.392,69.930,70.432,70.003,70.000,70.115
Wed Jan 15 11:02:21 2020,1250.064,24.394,69.930,70.431,70.001,70.000,70.115
Wed Jan 15 11:02:22 2020,1250.880,24.394,69.930,70.431,70.001,70.000,70.115
Wed Jan 15 11:02:23 2020,1251.680,24.395,69.928,70.430,70.001,70.000,70.115
Wed Jan 15 11:02:24 2020,1252.496,24.396,69.928,70.429,70.000,70.000,70.115
Wed Jan 15 11:02:25 2020,1253.296,24.396,69.927,70.428,69.998,70.000,70.115
Wed Jan 15 11:02:25 2020,1254.112,24.396,69.927,70.428,69.998,70.000,70.115
Wed Jan 15 11:02:26 2020,1254.912,24.398,69.925,70.427,69.996,70.000,70.109
Wed Jan 15 11:02:27 2020,1255.728,24.399,69.926,70.425,69.995,70.000,70.109
Wed Jan 15 11:02:28 2020,1256.528,24.401,69.924,70.424,69.993,70.000,70.109
Wed Jan 15 11:02:29 2020,1257.344,24.401,69.924,70.424,69.993,70.000,70.109
Wed Jan 15 11:02:30 2020,1258.144,24.401,69.923,70.423,69.992,70.000,70.109
Wed Jan 15 11:02:30 2020,1258.960,24.400,69.920,70.420,69.989,70.000,70.109
Wed Jan 15 11:02:31 2020,1259.761,24.400,69.920,70.420,69.989,70.000,70.109
Wed Jan 15 11:02:32 2020,1260.576,24.401,69.919,70.419,69.987,70.000,70.099
Wed Jan 15 11:02:33 2020,1261.377,24.401,69.918,70.417,69.986,70.000,70.099
Wed Jan 15 11:02:34 2020,1262.192,24.402,69.917,70.415,69.983,70.000,70.099
Wed Jan 15 11:02:34 2020,1263.008,24.402,69.917,70.415,69.983,70.000,70.099
Wed Jan 15 11:02:35 2020,1263.808,24.403,69.915,70.414,69.980,70.000,70.094
Wed Jan 15 11:02:36 2020,1264.624,24.405,69.911,70.411,69.979,70.000,70.094
Wed Jan 15 11:02:37 2020,1265.424,24.405,69.911,70.408,69.976,70.000,70.094
Wed Jan 15 11:02:38 2020,1266.240,24.406,69.911,70.408,69.976,70.000,70.094
Wed Jan 15 11:02:38 2020,1267.040,24.408,69.909,70.405,69.973,70.000,70.094
Wed Jan 15 11:02:39 2020,1267.857,24.409,69.905,70.404,69.971,70.000,70.089
Wed Jan 15 11:02:40 2020,1268.656,24.409,69.905,70.404,69.971,70.000,70.089
Wed Jan 15 11:02:41 2020,1269.472,24.411,69.905,70.402,69.967,70.000,70.083
Wed Jan 15 11:02:42 2020,1270.272,24.412,69.901,70.400,69.965,70.000,70.078
Wed Jan 15 11:02:42 2020,1271.089,24.415,69.898,70.396,69.962,70.000,70.078
Wed Jan 15 11:02:43 2020,1271.888,24.415,69.898,70.396,69.962,70.000,70.078
Wed Jan 15 11:02:44 2020,1272.705,24.417,69.895,70.394,69.959,70.000,70.078
Wed Jan 15 11:02:45 2020,1273.520,24.419,69.893,70.392,69.956,70.000,70.078
Wed Jan 15 11:02:46 2020,1274.321,24.419,69.891,70.392,69.956,70.000,70.078
Wed Jan 15 11:02:47 2020,1275.136,24.420,69.891,70.389,69.953,70.000,70.078
Wed Jan 15 11:02:47 2020,1275.937,24.423,69.888,70.386,69.950,70.000,70.068
Wed Jan 15 11:02:48 2020,1276.752,24.425,69.886,70.385,69.950,70.000,70.062
Wed Jan 15 11:02:49 2020,1277.553,24.425,69.886,70.385,69.950,70.000,70.062
Wed Jan 15 11:02:50 2020,1278.368,24.426,69.884,70.384,69.948,70.000,70.062
Wed Jan 15 11:02:51 2020,1279.169,24.428,69.884,70.382,69.946,70.000,70.062
Wed Jan 15 11:02:51 2020,1279.984,24.428,69.884,70.381,69.946,70.000,70.062
Wed Jan 15 11:02:52 2020,1280.785,24.428,69.884,70.381,69.946,70.000,70.062
Wed Jan 15 11:02:53 2020,1281.600,24.430,69.883,70.381,69.945,70.000,70.062
Wed Jan 15 11:02:54 2020,1282.401,24.429,69.884,70.380,69.945,70.000,70.062
Wed Jan 15 11:02:55 2020,1283.216,24.429,69.884,70.380,69.945,70.000,70.062
Wed Jan 15 11:02:55 2020,1284.032,24.429,69.883,70.380,69.945,70.000,70.062
Wed Jan 15 11:02:56 2020,1284.832,24.431,69.884,70.380,69.946,70.000,70.062
Wed Jan 15 11:02:57 2020,1285.648,24.433,69.884,70.380,69.947,70.000,70.062
Wed Jan 15 11:02:58 2020,1286.448,24.433,69.884,70.380,69.947,70.000,70.062
Wed Jan 15 11:02:59 2020,1287.264,24.434,69.884,70.380,69.947,70.000,70.062
Wed Jan 15 11:02:59 2020,1288.064,24.436,69.883,70.380,69.948,70.000,70.062
Wed Jan 15 11:03:00 2020,1288.880,24.433,69.886,70.381,69.951,70.000,70.062
Wed Jan 15 11:03:01 2020,1289.680,24.433,69.886,70.381,69.951,70.000,70.062
Wed Jan 15 11:03:02 2020,1290.496,24.437,69.887,70.382,69.951,70.000,70.062
Wed Jan 15 11:03:03 2020,1291.296,24.437,69.886,70.382,69.951,70.000,70.062
Wed Jan 15 11:03:03 2020,1292.112,24.437,69.886,70.382,69.951,70.000,70.062
Wed Jan 15 11:03:04 2020,1292.912,24.437,69.887,70.383,69.952,70.000,70.062
Wed Jan 15 11:03:05 2020,1293.728,24.436,69.887,70.383,69.953,70.000,70.062
Wed Jan 15 11:03:06 2020,1294.544,24.436,69.889,70.384,69.953,70.000,70.062
Wed Jan 15 11:03:07 2020,1295.344,24.436,69.889,70.384,69.953,70.000,70.062
Wed Jan 15 11:03:08 2020,1296.160,24.437,69.889,70.385,69.955,70.000,70.062
Wed Jan 15 11:03:08 2020,1296.960,24.437,69.890,70.385,69.954,70.000,70.068
Wed Jan 15 11:03:09 2020,1297.776,24.437,69.891,70.386,69.955,70.000,70.068
Wed Jan 15 11:03:10 2020,1298.576,24.437,69.891,70.386,69.955,70.000,70.068
Wed Jan 15 11:03:11 2020,1299.392,24.437,69.891,70.386,69.956,70.000,70.073
Wed Jan 15 11:03:12 2020,1300.192,24.436,69.890,70.387,69.957,70.000,70.073
Wed Jan 15 11:03:12 2020,1301.008,24.436,69.890,70.387,69.957,70.000,70.073
Wed Jan 15 11:03:13 2020,1301.808,24.435,69.892,70.389,69.958,70.000,70.068
Wed Jan 15 11:03:14 2020,1302.623,24.435,69.894,70.389,69.960,70.000,70.073
Wed Jan 15 11:03:15 2020,1303.424,24.435,69.895,70.390,69.961,70.000,70.073
Wed Jan 15 11:03:16 2020,1304.239,24.435,69.895,70.390,69.961,70.000,70.073
Wed Jan 15 11:03:16 2020,1305.040,24.435,69.895,70.390,69.961,70.000,70.073
Wed Jan 15 11:03:17 2020,1305.855,24.435,69.897,70.391,69.961,70.000,70.073
Wed Jan 15 11:03:18 2020,1306.672,24.434,69.897,70.393,69.962,70.000,70.073
Wed Jan 15 11:03:19 2020,1307.472,24.434,69.897,70.393,69.962,70.000,70.078
Wed Jan 15 11:03:20 2020,1308.288,24.434,69.898,70.392,69.965,70.000,70.078
Wed Jan 15 11:03:20 2020,1309.088,24.432,69.899,70.394,69.965,70.000,70.078
Wed Jan 15 11:03:21 2020,1309.904,24.432,69.899,70.394,69.965,70.000,70.078
Wed Jan 15 11:03:22 2020,1310.705,24.431,69.900,70.394,69.966,70.000,70.078
Wed Jan 15 11:03:23 2020,1311.520,24.429,69.901,70.397,69.967,70.000,70.078
Wed Jan 15 11:03:24 2020,1312.319,24.428,69.900,70.397,69.969,70.000,70.078
Wed Jan 15 11:03:25 2020,1313.136,24.428,69.900,70.397,69.969,70.000,70.078
Wed Jan 15 11:03:25 2020,1313.936,24.425,69.901,70.398,69.968,70.000,70.083
Wed Jan 15 11:03:26 2020,1314.752,24.422,69.902,70.399,69.970,70.000,70.078
Wed Jan 15 11:03:27 2020,1315.552,24.417,69.904,70.400,69.971,70.000,70.078
Wed Jan 15 11:03:28 2020,1316.368,24.417,69.904,70.400,69.971,70.000,70.083
Wed Jan 15 11:03:29 2020,1317.183,24.414,69.907,70.401,69.973,70.000,70.083
Wed Jan 15 11:03:29 2020,1317.984,24.412,69.908,70.401,69.975,70.000,70.089
Wed Jan 15 11:03:30 2020,1318.799,24.412,69.908,70.401,69.975,70.000,70.089
Wed Jan 15 11:03:31 2020,1319.600,24.411,69.909,70.403,69.976,70.000,70.089
Wed Jan 15 11:03:32 2020,1320.415,24.413,69.910,70.404,69.977,70.000,70.089
Wed Jan 15 11:03:33 2020,1321.216,24.412,69.912,70.405,69.980,70.000,70.089
Wed Jan 15 11:03:33 2020,1322.031,24.412,69.912,70.405,69.980,70.000,70.089
Wed Jan 15 11:03:34 2020,1322.832,24.413,69.911,70.407,69.981,70.000,70.089
Wed Jan 15 11:03:35 2020,1323.647,24.413,69.912,70.407,69.982,70.000,70.094
Wed Jan 15 11:03:36 2020,1324.448,24.413,69.914,70.409,69.983,70.000,70.094
Wed Jan 15 11:03:37 2020,1325.263,24.415,69.914,70.409,69.983,70.000,70.094
Wed Jan 15 11:03:37 2020,1326.064,24.417,69.914,70.411,69.984,70.000,70.094
Wed Jan 15 11:03:38 2020,1326.879,24.418,69.918,70.412,69.985,70.000,70.094
Wed Jan 15 11:03:39 2020,1327.695,24.418,69.918,70.412,69.985,70.000,70.094
Wed Jan 15 11:03:40 2020,1328.495,24.419,69.918,70.414,69.988,70.000,70.099
Wed Jan 15 11:03:41 2020,1329.311,24.421,69.920,70.416,69.989,70.000,70.099
Wed Jan 15 11:03:41 2020,1330.111,24.421,69.920,70.416,69.990,70.000,70.099
Wed Jan 15 11:03:42 2020,1330.928,24.421,69.920,70.416,69.990,70.000,70.099
Wed Jan 15 11:03:43 2020,1331.727,24.423,69.920,70.417,69.991,70.000,70.099
Wed Jan 15 11:03:44 2020,1332.543,24.424,69.919,70.418,69.991,70.000,70.099
Wed Jan 15 11:03:45 2020,1333.343,24.424,69.920,70.420,69.991,70.000,70.099
Wed Jan 15 11:03:46 2020,1334.159,24.423,69.920,70.420,69.992,70.000,70.099
Wed Jan 15 11:03:46 2020,1334.959,24.424,69.921,70.421,69.994,70.000,70.099
Wed Jan 15 11:03:47 2020,1335.775,24.424,69.922,70.422,69.996,70.000,70.099
Wed Jan 15 11:03:48 2020,1336.575,24.424,69.922,70.422,69.996,70.000,70.099
Wed Jan 15 11:03:49 2020,1337.392,24.424,69.925,70.424,69.998,70.000,70.109
Wed Jan 15 11:03:50 2020,1338.207,24.425,69.926,70.426,69.998,70.000,70.109
Wed Jan 15 11:03:50 2020,1339.007,24.425,69.928,70.426,69.999,70.000,70.109
Wed Jan 15 11:03:51 2020,1339.823,24.425,69.928,70.426,69.999,70.000,70.109
Wed Jan 15 11:03:52 2020,1340.623,24.426,69.928,70.426,69.998,70.000,70.109
Wed Jan 15 11:03:53 2020,1341.439,24.427,69.927,70.426,69.999,70.000,70.109
Wed Jan 15 11:03:54 2020,1342.239,24.427,69.927,70.426,69.999,70.000,70.109
Wed Jan 15 11:03:54 2020,1343.055,24.428,69.927,70.424,69.996,70.000,70.109
Wed Jan 15 11:03:55 2020,1343.855,24.429,69.926,70.423,69.995,70.000,70.109
Wed Jan 15 11:03:56 2020,1344.671,24.429,69.925,70.423,69.994,70.000,70.109
Wed Jan 15 11:03:57 2020,1345.471,24.429,69.925,70.423,69.994,70.000,70.109
Wed Jan 15 11:03:58 2020,1346.287,24.430,69.924,70.421,69.993,70.000,70.109
Wed Jan 15 11:03:58 2020,1347.087,24.430,69.923,70.420,69.991,70.000,70.104
Wed Jan 15 11:03:59 2020,1347.903,24.431,69.921,70.418,69.989,70.000,70.104
Wed Jan 15 11:04:00 2020,1348.704,24.431,69.921,70.418,69.989,70.000,70.104
Wed Jan 15 11:04:01 2020,1349.519,24.432,69.919,70.416,69.986,70.000,70.099
Wed Jan 15 11:04:02 2020,1350.335,24.434,69.916,70.413,69.983,70.000,70.099
Wed Jan 15 11:04:03 2020,1351.135,24.434,69.915,70.413,69.983,70.000,70.099
Wed Jan 15 11:04:03 2020,1351.951,24.436,69.915,70.412,69.981,70.000,70.094
Wed Jan 15 11:04:04 2020,1352.751,24.438,69.914,70.410,69.979,70.000,70.094
Wed Jan 15 11:04:05 2020,1353.567,24.438,69.911,70.407,69.976,70.000,70.094
Wed Jan 15 11:04:06 2020,1354.367,24.438,69.911,70.407,69.976,70.000,70.094
Wed Jan 15 11:04:07 2020,1355.183,24.439,69.910,70.405,69.973,70.000,70.094
Wed Jan 15 11:04:07 2020,1355.983,24.440,69.906,70.403,69.971,70.000,70.089
Wed Jan 15 11:04:08 2020,1356.799,24.440,69.904,70.401,69.968,70.000,70.083
Wed Jan 15 11:04:09 2020,1357.599,24.440,69.904,70.401,69.968,70.000,70.083
Wed Jan 15 11:04:10 2020,1358.415,24.441,69.902,70.397,69.965,70.000,70.078
Wed Jan 15 11:04:11 2020,1359.215,24.441,69.900,70.395,69.963,70.000,70.078
Wed Jan 15 11:04:11 2020,1360.031,24.441,69.900,70.395,69.963,70.000,70.078
Wed Jan 15 11:04:12 2020,1360.846,24.443,69.897,70.393,69.960,70.000,70.078
Wed Jan 15 11:04:13 2020,1361.647,24.443,69.894,70.390,69.958,70.000,70.078
Wed Jan 15 11:04:14 2020,1362.462,24.445,69.891,70.388,69.955,70.000,70.073
Wed Jan 15 11:04:15 2020,1363.263,24.445,69.891,70.388,69.955,70.000,70.073
Wed Jan 15 11:04:15 2020,1364.078,24.445,69.890,70.384,69.952,70.000,70.073
Wed Jan 15 11:04:16 2020,1364.879,24.445,69.885,70.382,69.948,70.000,70.062
Wed Jan 15 11:04:17 2020,1365.694,24.446,69.884,70.379,69.946,70.000,70.062
Wed Jan 15 11:04:18 2020,1366.495,24.446,69.884,70.379,69.946,70.000,70.062
Wed Jan 15 11:04:19 2020,1367.310,24.447,69.881,70.377,69.943,70.000,70.062
Wed Jan 15 11:04:19 2020,1368.111,24.448,69.877,70.375,69.939,70.000,70.062
Wed Jan 15 11:04:20 2020,1368.926,24.448,69.877,70.375,69.939,70.000,70.062
Wed Jan 15 11:04:21 2020,1369.727,24.451,69.875,70.372,69.937,70.000,70.062
Wed Jan 15 11:04:22 2020,1370.542,24.453,69.873,70.370,69.934,70.000,70.052
Wed Jan 15 11:04:23 2020,1371.359,24.453,69.873,70.367,69.932,70.000,70.047
Wed Jan 15 11:04:24 2020,1372.158,24.453,69.873,70.367,69.932,70.000,70.047
Wed Jan 15 11:04:24 2020,1372.975,24.454,69.871,70.366,69.931,70.000,70.047
Wed Jan 15 11:04:25 2020,1373.774,24.456,69.869,70.365,69.930,70.000,70.047
Wed Jan 15 11:04:26 2020,1374.591,24.458,69.869,70.363,69.929,70.000,70.047
Wed Jan 15 11:04:27 2020,1375.391,24.458,69.869,70.363,69.929,70.000,70.047
Wed Jan 15 11:04:28 2020,1376.207,24.460,69.869,70.362,69.928,70.000,70.047
Wed Jan 15 11:04:28 2020,1377.006,24.462,69.869,70.362,69.927,70.000,70.047
Wed Jan 15 11:04:29 2020,1377.823,24.462,69.869,70.362,69.927,70.000,70.047
Wed Jan 15 11:04:30 2020,1378.622,24.463,69.869,70.361,69.927,70.000,70.047
Wed Jan 15 11:04:31 2020,1379.439,24.464,69.866,70.360,69.927,70.000,70.047
Wed Jan 15 11:04:32 2020,1380.238,24.466,69.865,70.360,69.925,70.000,70.047
Wed Jan 15 11:04:32 2020,1381.055,24.466,69.865,70.360,69.925,70.000,70.047
Wed Jan 15 11:04:33 2020,1381.870,24.468,69.865,70.359,69.925,70.000,70.047
Wed Jan 15 11:04:34 2020,1382.671,24.469,69.866,70.359,69.925,70.000,70.042
Wed Jan 15 11:04:35 2020,1383.486,24.469,69.867,70.359,69.926,70.000,70.042
Wed Jan 15 11:04:36 2020,1384.287,24.469,69.867,70.359,69.926,70.000,70.042
Wed Jan 15 11:04:36 2020,1385.102,24.468,69.867,70.358,69.925,70.000,70.042
Wed Jan 15 11:04:37 2020,1385.903,24.469,69.867,70.358,69.925,70.000,70.042
Wed Jan 15 11:04:38 2020,1386.718,24.469,69.867,70.358,69.925,70.000,70.042
Wed Jan 15 11:04:39 2020,1387.519,24.468,69.867,70.358,69.926,70.000,70.042
Wed Jan 15 11:04:40 2020,1388.334,24.467,69.867,70.357,69.927,70.000,70.042
Wed Jan 15 11:04:41 2020,1389.135,24.465,69.867,70.358,69.927,70.000,70.042
Wed Jan 15 11:04:41 2020,1389.950,24.465,69.867,70.358,69.927,70.000,70.042
Wed Jan 15 11:04:42 2020,1390.751,24.465,69.866,70.358,69.927,70.000,70.042
Wed Jan 15 11:04:43 2020,1391.567,24.464,69.867,70.359,69.928,70.000,70.042
Wed Jan 15 11:04:44 2020,1392.367,24.464,69.867,70.359,69.928,70.000,70.042
Wed Jan 15 11:04:45 2020,1393.183,24.462,69.867,70.360,69.929,70.000,70.042
Wed Jan 15 11:04:45 2020,1393.998,24.462,69.868,70.360,69.929,70.000,70.047
Wed Jan 15 11:04:46 2020,1394.799,24.463,69.867,70.360,69.931,70.000,70.047
Wed Jan 15 11:04:47 2020,1395.614,24.463,69.867,70.360,69.931,70.000,70.047
Wed Jan 15 11:04:48 2020,1396.415,24.463,69.868,70.362,69.932,70.000,70.047
Wed Jan 15 11:04:49 2020,1397.230,24.464,69.868,70.362,69.932,70.000,70.047
Wed Jan 15 11:04:49 2020,1398.031,24.463,69.869,70.362,69.932,70.000,70.047
Wed Jan 15 11:04:50 2020,1398.846,24.463,69.869,70.362,69.932,70.000,70.047
Wed Jan 15 11:04:51 2020,1399.647,24.465,69.871,70.363,69.934,70.000,70.047
Wed Jan 15 11:04:52 2020,1400.462,24.466,69.870,70.363,69.934,70.000,70.047
Wed Jan 15 11:04:53 2020,1401.263,24.466,69.870,70.363,69.934,70.000,70.047
Wed Jan 15 11:04:53 2020,1402.078,24.467,69.872,70.364,69.936,70.000,70.047
Wed Jan 15 11:04:54 2020,1402.879,24.467,69.872,70.364,69.936,70.000,70.047
Wed Jan 15 11:04:55 2020,1403.694,24.469,69.873,70.365,69.936,70.000,70.047
Wed Jan 15 11:04:56 2020,1404.511,24.469,69.873,70.365,69.936,70.000,70.047
Wed Jan 15 11:04:57 2020,1405.310,24.469,69.874,70.366,69.938,70.000,70.047
Wed Jan 15 11:04:58 2020,1406.127,24.471,69.874,70.367,69.937,70.000,70.052
Wed Jan 15 11:04:58 2020,1406.926,24.470,69.876,70.368,69.938,70.000,70.052
Wed Jan 15 11:04:59 2020,1407.743,24.470,69.876,70.368,69.938,70.000,70.047
Wed Jan 15 11:05:00 2020,1408.542,24.471,69.875,70.368,69.940,70.000,70.057
Wed Jan 15 11:05:01 2020,1409.359,24.471,69.876,70.369,69.941,70.000,70.057
Wed Jan 15 11:05:02 2020,1410.158,24.471,69.876,70.369,69.941,70.000,70.057
Wed Jan 15 11:05:02 2020,1410.975,24.473,69.878,70.369,69.941,70.000,70.057
Wed Jan 15 11:05:03 2020,1411.774,24.474,69.878,70.371,69.941,70.000,70.057
Wed Jan 15 11:05:04 2020,1412.591,24.473,69.878,70.370,69.943,70.000,70.057
Wed Jan 15 11:05:05 2020,1413.390,24.473,69.878,70.370,69.943,70.000,70.057
Wed Jan 15 11:05:06 2020,1414.207,24.475,69.880,70.372,69.944,70.000,70.057
Wed Jan 15 11:05:06 2020,1415.022,24.474,69.880,70.372,69.945,70.000,70.057
Wed Jan 15 11:05:07 2020,1415.823,24.475,69.882,70.373,69.946,70.000,70.057
Wed Jan 15 11:05:08 2020,1416.638,24.475,69.882,70.373,69.946,70.000,70.057
Wed Jan 15 11:05:09 2020,1417.439,24.476,69.884,70.375,69.947,70.000,70.057
Wed Jan 15 11:05:10 2020,1418.254,24.478,69.884,70.375,69.949,70.000,70.062
Wed Jan 15 11:05:10 2020,1419.056,24.478,69.884,70.375,69.949,70.000,70.062
Wed Jan 15 11:05:11 2020,1419.870,24.479,69.886,70.376,69.949,70.000,70.062
Wed Jan 15 11:05:12 2020,1420.671,24.479,69.887,70.378,69.951,70.000,70.062
Wed Jan 15 11:05:13 2020,1421.486,24.481,69.889,70.379,69.952,70.000,70.062
Wed Jan 15 11:05:14 2020,1422.287,24.481,69.889,70.379,69.952,70.000,70.062
Wed Jan 15 11:05:14 2020,1423.102,24.481,69.890,70.380,69.953,70.000,70.062
Wed Jan 15 11:05:15 2020,1423.903,24.482,69.891,70.381,69.954,70.000,70.062
Wed Jan 15 11:05:16 2020,1424.718,24.481,69.892,70.382,69.956,70.000,70.068
Wed Jan 15 11:05:17 2020,1425.534,24.481,69.892,70.382,69.956,70.000,70.073
Wed Jan 15 11:05:18 2020,1426.334,24.481,69.891,70.383,69.957,70.000,70.073
Wed Jan 15 11:05:19 2020,1427.150,24.481,69.894,70.384,69.958,70.000,70.073
Wed Jan 15 11:05:19 2020,1427.950,24.481,69.894,70.384,69.958,70.000,70.073
Wed Jan 15 11:05:20 2020,1428.766,24.481,69.894,70.385,69.959,70.000,70.073
Wed Jan 15 11:05:21 2020,1429.566,24.480,69.894,70.387,69.960,70.000,70.073
Wed Jan 15 11:05:22 2020,1430.382,24.479,69.895,70.388,69.960,70.000,70.073
Wed Jan 15 11:05:23 2020,1431.182,24.479,69.895,70.388,69.960,70.000,70.073
Wed Jan 15 11:05:23 2020,1431.998,24.478,69.895,70.389,69.961,70.000,70.073
Wed Jan 15 11:05:24 2020,1432.798,24.478,69.898,70.389,69.963,70.000,70.073
Wed Jan 15 11:05:25 2020,1433.614,24.477,69.898,70.390,69.964,70.000,70.073
Wed Jan 15 11:05:26 2020,1434.414,24.477,69.898,70.390,69.964,70.000,70.073
Wed Jan 15 11:05:27 2020,1435.230,24.476,69.899,70.391,69.965,70.000,70.073
Wed Jan 15 11:05:27 2020,1436.046,24.476,69.901,70.393,69.966,70.000,70.078
Wed Jan 15 11:05:28 2020,1436.846,24.476,69.901,70.393,69.966,70.000,70.078
Wed Jan 15 11:05:29 2020,1437.661,24.475,69.900,70.393,69.967,70.000,70.078
Wed Jan 15 11:05:30 2020,1438.462,24.473,69.901,70.395,69.968,70.000,70.078
