t;t_sec;Tamb;PV1;PV2;PV3;SP;PV_prom
Mon Jan 13 17:26:16 2020;491.627;26.365;71.836;71.716;71.749;70.000;71.781
Mon Jan 13 17:26:17 2020;492.426;26.364;71.793;71.696;71.711;70.000;71.755
Mon Jan 13 17:26:17 2020;493.243;26.364;71.793;71.696;71.711;70.000;71.755
Mon Jan 13 17:26:18 2020;494.042;26.360;71.747;71.671;71.670;70.000;71.724
Mon Jan 13 17:26:19 2020;494.858;26.359;71.697;71.640;71.623;70.000;71.682
Mon Jan 13 17:26:20 2020;495.659;26.358;71.647;71.605;71.575;70.000;71.682
Mon Jan 13 17:26:21 2020;496.475;26.358;71.647;71.605;71.575;70.000;71.641
Mon Jan 13 17:26:21 2020;497.274;26.359;71.593;71.567;71.524;70.000;71.599
Mon Jan 13 17:26:22 2020;498.091;26.359;71.540;71.522;71.463;70.000;71.552
Mon Jan 13 17:26:23 2020;498.906;26.359;71.540;71.522;71.463;70.000;71.552
Mon Jan 13 17:26:24 2020;499.707;26.359;71.479;71.479;71.409;70.000;71.500
Mon Jan 13 17:26:25 2020;500.522;26.362;71.424;71.434;71.357;70.000;71.448
Mon Jan 13 17:26:25 2020;501.323;26.365;71.366;71.388;71.302;70.000;71.396
Mon Jan 13 17:26:26 2020;502.138;26.365;71.366;71.388;71.302;70.000;71.396
Mon Jan 13 17:26:27 2020;502.939;26.367;71.309;71.340;71.244;70.000;71.344
Mon Jan 13 17:26:28 2020;503.754;26.371;71.252;71.291;71.188;70.000;71.286
Mon Jan 13 17:26:29 2020;504.555;26.371;71.195;71.241;71.131;70.000;71.286
Mon Jan 13 17:26:29 2020;505.370;26.376;71.195;71.241;71.131;70.000;71.240
Mon Jan 13 17:26:30 2020;506.171;26.382;71.138;71.185;71.070;70.000;71.182
Mon Jan 13 17:26:31 2020;506.986;26.387;71.076;71.134;71.014;70.000;71.120
Mon Jan 13 17:26:32 2020;507.787;26.387;71.076;71.134;71.014;70.000;71.120
Mon Jan 13 17:26:33 2020;508.602;26.392;71.019;71.083;70.956;70.000;71.062
Mon Jan 13 17:26:34 2020;509.418;26.394;70.962;71.031;70.899;70.000;71.016
Mon Jan 13 17:26:34 2020;510.218;26.393;70.905;70.978;70.844;70.000;70.974
Mon Jan 13 17:26:35 2020;511.034;26.393;70.905;70.978;70.844;70.000;70.953
Mon Jan 13 17:26:36 2020;511.834;26.394;70.849;70.924;70.787;70.000;70.901
Mon Jan 13 17:26:37 2020;512.650;26.392;70.794;70.872;70.731;70.000;70.849
Mon Jan 13 17:26:38 2020;513.450;26.392;70.794;70.872;70.731;70.000;70.849
Mon Jan 13 17:26:38 2020;514.266;26.393;70.733;70.814;70.671;70.000;70.786
Mon Jan 13 17:26:39 2020;515.066;26.392;70.677;70.760;70.614;70.000;70.729
Mon Jan 13 17:26:40 2020;515.882;26.391;70.622;70.707;70.558;70.000;70.677
Mon Jan 13 17:26:41 2020;516.682;26.391;70.622;70.707;70.558;70.000;70.677
Mon Jan 13 17:26:42 2020;517.498;26.392;70.568;70.655;70.501;70.000;70.620
Mon Jan 13 17:26:42 2020;518.298;26.392;70.513;70.602;70.445;70.000;70.568
Mon Jan 13 17:26:43 2020;519.114;26.394;70.459;70.550;70.389;70.000;70.547
Mon Jan 13 17:26:44 2020;519.914;26.394;70.459;70.550;70.389;70.000;70.510
Mon Jan 13 17:26:45 2020;520.730;26.397;70.400;70.493;70.329;70.000;70.458
Mon Jan 13 17:26:46 2020;521.546;26.399;70.346;70.440;70.275;70.000;70.401
Mon Jan 13 17:26:46 2020;522.346;26.399;70.346;70.440;70.275;70.000;70.401
Mon Jan 13 17:26:47 2020;523.162;26.401;70.292;70.388;70.221;70.000;70.349
Mon Jan 13 17:26:48 2020;523.962;26.404;70.238;70.337;70.167;70.000;70.292
Mon Jan 13 17:26:49 2020;524.778;26.407;70.186;70.286;70.114;70.000;70.240
Mon Jan 13 17:26:50 2020;525.578;26.407;70.186;70.286;70.114;70.000;70.240
Mon Jan 13 17:26:51 2020;526.394;26.409;70.133;70.234;70.061;70.000;70.188
Mon Jan 13 17:26:51 2020;527.194;26.411;70.080;70.184;70.007;70.000;70.130
Mon Jan 13 17:26:52 2020;528.010;26.414;70.028;70.129;69.951;70.000;70.115
Mon Jan 13 17:26:53 2020;528.810;26.414;70.028;70.129;69.951;70.000;70.083
Mon Jan 13 17:26:54 2020;529.626;26.417;69.972;70.077;69.899;70.000;70.026
Mon Jan 13 17:26:55 2020;530.426;26.420;69.957;70.043;69.859;70.000;69.974
Mon Jan 13 17:26:55 2020;531.242;26.420;69.957;70.043;69.859;70.000;69.974
Mon Jan 13 17:26:56 2020;532.058;26.423;69.843;69.968;69.794;70.000;69.943
Mon Jan 13 17:26:57 2020;532.858;26.425;69.917;69.984;69.805;70.000;69.854
Mon Jan 13 17:26:58 2020;533.674;26.428;69.853;69.945;69.793;70.000;69.891
Mon Jan 13 17:26:59 2020;534.474;26.428;69.853;69.945;69.793;70.000;69.891
Mon Jan 13 17:26:59 2020;535.290;26.431;69.981;70.003;69.860;70.000;69.854
Mon Jan 13 17:27:00 2020;536.090;26.433;70.006;70.023;69.906;70.000;69.943
Mon Jan 13 17:27:01 2020;536.906;26.433;70.051;70.057;69.968;70.000;69.943
Mon Jan 13 17:27:02 2020;537.706;26.437;70.051;70.057;69.968;70.000;69.969
Mon Jan 13 17:27:03 2020;538.522;26.440;70.174;70.131;70.059;70.000;70.016
Mon Jan 13 17:27:03 2020;539.322;26.442;70.261;70.193;70.140;70.000;70.115
Mon Jan 13 17:27:04 2020;540.138;26.442;70.261;70.193;70.140;70.000;70.115
Mon Jan 13 17:27:05 2020;540.938;26.446;70.355;70.263;70.228;70.000;70.188
Mon Jan 13 17:27:06 2020;541.754;26.448;70.454;70.338;70.320;70.000;70.271
Mon Jan 13 17:27:07 2020;542.569;26.451;70.478;70.384;70.392;70.000;70.365
Mon Jan 13 17:27:07 2020;543.370;26.451;70.478;70.384;70.392;70.000;70.365
Mon Jan 13 17:27:08 2020;544.185;26.454;70.654;70.500;70.511;70.000;70.411
Mon Jan 13 17:27:09 2020;544.986;26.456;70.736;70.583;70.610;70.000;70.547
Mon Jan 13 17:27:10 2020;545.801;26.456;70.824;70.660;70.704;70.000;70.547
Mon Jan 13 17:27:11 2020;546.602;26.455;70.824;70.660;70.704;70.000;70.641
Mon Jan 13 17:27:12 2020;547.417;26.453;70.913;70.739;70.797;70.000;70.724
Mon Jan 13 17:27:12 2020;548.218;26.453;70.970;70.802;70.858;70.000;70.812
Mon Jan 13 17:27:13 2020;549.033;26.453;70.970;70.802;70.858;70.000;70.812
Mon Jan 13 17:27:14 2020;549.834;26.453;71.001;70.844;70.892;70.000;70.870
Mon Jan 13 17:27:15 2020;550.649;26.454;71.010;70.869;70.904;70.000;70.911
Mon Jan 13 17:27:16 2020;551.450;26.452;71.002;70.879;70.901;70.000;70.917
Mon Jan 13 17:27:16 2020;552.265;26.452;71.002;70.879;70.901;70.000;70.917
Mon Jan 13 17:27:17 2020;553.082;26.451;70.983;70.878;70.885;70.000;70.922
Mon Jan 13 17:27:18 2020;553.881;26.451;70.955;70.870;70.859;70.000;70.906
Mon Jan 13 17:27:19 2020;554.698;26.451;70.919;70.854;70.859;70.000;70.906
Mon Jan 13 17:27:20 2020;555.497;26.450;70.919;70.854;70.829;70.000;70.885
Mon Jan 13 17:27:20 2020;556.314;26.449;70.882;70.833;70.795;70.000;70.859
Mon Jan 13 17:27:21 2020;557.113;26.449;70.840;70.807;70.757;70.000;70.828
Mon Jan 13 17:27:22 2020;557.930;26.449;70.840;70.807;70.757;70.000;70.828
Mon Jan 13 17:27:23 2020;558.729;26.448;70.797;70.778;70.716;70.000;70.792
Mon Jan 13 17:27:24 2020;559.546;26.448;70.752;70.744;70.672;70.000;70.755
Mon Jan 13 17:27:24 2020;560.345;26.446;70.707;70.709;70.627;70.000;70.719
Mon Jan 13 17:27:25 2020;561.162;26.446;70.707;70.709;70.627;70.000;70.719
Mon Jan 13 17:27:26 2020;561.961;26.449;70.658;70.672;70.580;70.000;70.677
Mon Jan 13 17:27:27 2020;562.778;26.449;70.609;70.630;70.529;70.000;70.635
Mon Jan 13 17:27:28 2020;563.577;26.449;70.609;70.630;70.529;70.000;70.635
Mon Jan 13 17:27:29 2020;564.394;26.448;70.555;70.589;70.480;70.000;70.578
Mon Jan 13 17:27:29 2020;565.209;26.448;70.506;70.547;70.432;70.000;70.531
Mon Jan 13 17:27:30 2020;566.010;26.448;70.457;70.503;70.382;70.000;70.490
Mon Jan 13 17:27:31 2020;566.825;26.448;70.457;70.503;70.382;70.000;70.490
Mon Jan 13 17:27:32 2020;567.626;26.445;70.408;70.458;70.333;70.000;70.443
Mon Jan 13 17:27:33 2020;568.441;26.448;70.357;70.413;70.283;70.000;70.396
Mon Jan 13 17:27:33 2020;569.242;26.449;70.306;70.368;70.233;70.000;70.344
Mon Jan 13 17:27:34 2020;570.057;26.449;70.306;70.368;70.233;70.000;70.344
Mon Jan 13 17:27:35 2020;570.858;26.451;70.256;70.322;70.181;70.000;70.292
Mon Jan 13 17:27:36 2020;571.673;26.453;70.204;70.271;70.127;70.000;70.245
Mon Jan 13 17:27:37 2020;572.474;26.453;70.204;70.271;70.127;70.000;70.245
Mon Jan 13 17:27:37 2020;573.289;26.452;70.149;70.224;70.076;70.000;70.198
Mon Jan 13 17:27:38 2020;574.090;26.448;70.099;70.178;70.024;70.000;70.141
Mon Jan 13 17:27:39 2020;574.905;26.444;70.049;70.130;69.975;70.000;70.094
Mon Jan 13 17:27:40 2020;575.721;26.444;70.049;70.130;69.975;70.000;70.094
Mon Jan 13 17:27:41 2020;576.521;26.442;69.999;70.083;69.926;70.000;70.047
Mon Jan 13 17:27:41 2020;577.337;26.442;69.943;70.034;69.876;70.000;69.995
Mon Jan 13 17:27:42 2020;578.137;26.442;69.916;69.996;69.834;70.000;69.964
Mon Jan 13 17:27:43 2020;578.953;26.442;69.916;69.996;69.834;70.000;69.948
Mon Jan 13 17:27:44 2020;579.753;26.445;69.940;69.992;69.831;70.000;69.906
Mon Jan 13 17:27:45 2020;580.569;26.445;69.933;69.970;69.830;70.000;69.917
Mon Jan 13 17:27:45 2020;581.369;26.445;69.933;69.970;69.830;70.000;69.917
Mon Jan 13 17:27:46 2020;582.185;26.446;69.957;69.990;69.865;70.000;69.906
Mon Jan 13 17:27:47 2020;582.985;26.447;70.020;70.029;69.926;70.000;69.932
Mon Jan 13 17:27:48 2020;583.801;26.448;70.036;70.048;69.970;70.000;69.984
Mon Jan 13 17:27:49 2020;584.601;26.448;70.036;70.048;69.970;70.000;69.984
Mon Jan 13 17:27:50 2020;585.417;26.448;70.132;70.107;70.050;70.000;70.016
Mon Jan 13 17:27:50 2020;586.233;26.452;70.216;70.171;70.133;70.000;70.089
Mon Jan 13 17:27:51 2020;587.033;26.453;70.314;70.241;70.218;70.000;70.135
Mon Jan 13 17:27:52 2020;587.849;26.453;70.314;70.241;70.218;70.000;70.161
Mon Jan 13 17:27:53 2020;588.649;26.456;70.422;70.324;70.317;70.000;70.250
Mon Jan 13 17:27:54 2020;589.465;26.459;70.476;70.410;70.416;70.000;70.349
Mon Jan 13 17:27:54 2020;590.265;26.459;70.476;70.410;70.416;70.000;70.349
Mon Jan 13 17:27:55 2020;591.081;26.460;70.630;70.486;70.506;70.000;70.427
Mon Jan 13 17:27:56 2020;591.881;26.462;70.713;70.563;70.595;70.000;70.536
Mon Jan 13 17:27:57 2020;592.697;26.463;70.797;70.639;70.684;70.000;70.620
Mon Jan 13 17:27:58 2020;593.497;26.463;70.797;70.639;70.684;70.000;70.620
Mon Jan 13 17:27:58 2020;594.313;26.465;70.884;70.718;70.772;70.000;70.698
Mon Jan 13 17:27:59 2020;595.113;26.468;70.945;70.781;70.838;70.000;70.781
Mon Jan 13 17:28:00 2020;595.929;26.469;70.979;70.822;70.875;70.000;70.823
Mon Jan 13 17:28:01 2020;596.745;26.469;70.979;70.822;70.875;70.000;70.844
Mon Jan 13 17:28:02 2020;597.545;26.471;70.990;70.847;70.889;70.000;70.885
Mon Jan 13 17:28:02 2020;598.361;26.473;70.985;70.859;70.887;70.000;70.901
Mon Jan 13 17:28:03 2020;599.161;26.473;70.985;70.859;70.887;70.000;70.901
Mon Jan 13 17:28:04 2020;599.977;26.473;70.966;70.859;70.872;70.000;70.901
Mon Jan 13 17:28:05 2020;600.777;26.473;70.939;70.851;70.851;70.000;70.885
Mon Jan 13 17:28:06 2020;601.593;26.473;70.906;70.836;70.821;70.000;70.875
Mon Jan 13 17:28:07 2020;602.393;26.473;70.906;70.836;70.821;70.000;70.875
Mon Jan 13 17:28:07 2020;603.209;26.473;70.870;70.817;70.786;70.000;70.844
Mon Jan 13 17:28:08 2020;604.009;26.473;70.830;70.792;70.749;70.000;70.818
Mon Jan 13 17:28:09 2020;604.825;26.474;70.789;70.763;70.709;70.000;70.797
Mon Jan 13 17:28:10 2020;605.625;26.474;70.789;70.763;70.709;70.000;70.781
Mon Jan 13 17:28:11 2020;606.441;26.476;70.745;70.732;70.668;70.000;70.745
Mon Jan 13 17:28:11 2020;607.241;26.478;70.700;70.695;70.621;70.000;70.703
Mon Jan 13 17:28:12 2020;608.057;26.478;70.700;70.695;70.621;70.000;70.703
Mon Jan 13 17:28:13 2020;608.872;26.480;70.649;70.660;70.575;70.000;70.661
Mon Jan 13 17:28:14 2020;609.673;26.482;70.602;70.620;70.529;70.000;70.620
Mon Jan 13 17:28:15 2020;610.488;26.481;70.554;70.582;70.482;70.000;70.573
Mon Jan 13 17:28:15 2020;611.289;26.481;70.554;70.582;70.482;70.000;70.573
Mon Jan 13 17:28:16 2020;612.104;26.480;70.506;70.541;70.434;70.000;70.531
Mon Jan 13 17:28:17 2020;612.905;26.478;70.458;70.499;70.386;70.000;70.484
Mon Jan 13 17:28:18 2020;613.720;26.477;70.409;70.456;70.338;70.000;70.469
Mon Jan 13 17:28:19 2020;614.521;26.477;70.409;70.456;70.338;70.000;70.438
Mon Jan 13 17:28:19 2020;615.336;26.475;70.360;70.408;70.285;70.000;70.396
Mon Jan 13 17:28:20 2020;616.137;26.474;70.307;70.365;70.237;70.000;70.349
Mon Jan 13 17:28:21 2020;616.952;26.474;70.307;70.365;70.237;70.000;70.349
Mon Jan 13 17:28:22 2020;617.753;26.472;70.258;70.320;70.186;70.000;70.297
Mon Jan 13 17:28:23 2020;618.568;26.470;70.208;70.274;70.139;70.000;70.245
Mon Jan 13 17:28:24 2020;619.385;26.469;70.160;70.230;70.090;70.000;70.198
Mon Jan 13 17:28:24 2020;620.184;26.469;70.160;70.230;70.090;70.000;70.198
Mon Jan 13 17:28:25 2020;621.001;26.469;70.111;70.185;70.041;70.000;70.151
Mon Jan 13 17:28:26 2020;621.800;26.470;70.063;70.139;69.991;70.000;70.104
Mon Jan 13 17:28:27 2020;622.617;26.470;70.009;70.088;69.939;70.000;70.104
Mon Jan 13 17:28:28 2020;623.416;26.468;70.009;70.088;69.939;70.000;70.057
Mon Jan 13 17:28:28 2020;624.233;26.468;69.961;70.043;69.892;70.000;70.005
Mon Jan 13 17:28:29 2020;625.033;26.466;69.913;69.997;69.842;70.000;69.958
Mon Jan 13 17:28:30 2020;625.849;26.466;69.913;69.997;69.842;70.000;69.958
Mon Jan 13 17:28:31 2020;626.649;26.464;69.865;69.951;69.794;70.000;69.906
Mon Jan 13 17:28:32 2020;627.465;26.462;69.816;69.904;69.747;70.000;69.859
Mon Jan 13 17:28:32 2020;628.265;26.458;69.769;69.858;69.698;70.000;69.812
Mon Jan 13 17:28:33 2020;629.081;26.458;69.769;69.858;69.698;70.000;69.812
Mon Jan 13 17:28:34 2020;629.897;26.456;69.722;69.809;69.647;70.000;69.766
Mon Jan 13 17:28:35 2020;630.697;26.453;69.670;69.763;69.600;70.000;69.719
Mon Jan 13 17:28:36 2020;631.513;26.453;69.624;69.763;69.600;70.000;69.719
Mon Jan 13 17:28:36 2020;632.313;26.451;69.624;69.719;69.553;70.000;69.667
Mon Jan 13 17:28:37 2020;633.129;26.451;69.578;69.672;69.506;70.000;69.625
Mon Jan 13 17:28:38 2020;633.929;26.449;69.530;69.626;69.459;70.000;69.578
Mon Jan 13 17:28:39 2020;634.745;26.449;69.530;69.626;69.459;70.000;69.578
Mon Jan 13 17:28:40 2020;635.544;26.447;69.486;69.581;69.412;70.000;69.531
Mon Jan 13 17:28:40 2020;636.361;26.444;69.439;69.536;69.366;70.000;69.490
Mon Jan 13 17:28:41 2020;637.161;26.442;69.395;69.487;69.315;70.000;69.458
Mon Jan 13 17:28:42 2020;637.977;26.442;69.395;69.487;69.315;70.000;69.443
Mon Jan 13 17:28:43 2020;638.777;26.441;69.344;69.442;69.269;70.000;69.396
Mon Jan 13 17:28:44 2020;639.593;26.440;69.318;69.407;69.233;70.000;69.349
Mon Jan 13 17:28:45 2020;640.408;26.440;69.318;69.407;69.233;70.000;69.349
Mon Jan 13 17:28:45 2020;641.209;26.441;69.245;69.353;69.183;70.000;69.312
Mon Jan 13 17:28:46 2020;642.024;26.441;69.271;69.346;69.176;70.000;69.250
Mon Jan 13 17:28:47 2020;642.825;26.445;69.261;69.328;69.178;70.000;69.260
Mon Jan 13 17:28:48 2020;643.640;26.445;69.261;69.328;69.178;70.000;69.260
Mon Jan 13 17:28:49 2020;644.441;26.446;69.306;69.351;69.219;70.000;69.245
Mon Jan 13 17:28:49 2020;645.256;26.449;69.373;69.399;69.287;70.000;69.286
Mon Jan 13 17:28:50 2020;646.057;26.449;69.458;69.445;69.357;70.000;69.307
Mon Jan 13 17:28:51 2020;646.872;26.449;69.458;69.445;69.357;70.000;69.344
Mon Jan 13 17:28:52 2020;647.673;26.450;69.521;69.494;69.430;70.000;69.411
Mon Jan 13 17:28:53 2020;648.488;26.448;69.642;69.574;69.529;70.000;69.474
Mon Jan 13 17:28:53 2020;649.289;26.448;69.642;69.574;69.529;70.000;69.474
Mon Jan 13 17:28:54 2020;650.104;26.442;69.711;69.635;69.613;70.000;69.573
Mon Jan 13 17:28:55 2020;650.905;26.435;69.806;69.710;69.709;70.000;69.646
Mon Jan 13 17:28:56 2020;651.720;26.427;69.942;69.807;69.821;70.000;69.734
Mon Jan 13 17:28:57 2020;652.536;26.427;69.942;69.807;69.821;70.000;69.734
Mon Jan 13 17:28:57 2020;653.336;26.419;70.063;69.904;69.931;70.000;69.849
Mon Jan 13 17:28:58 2020;654.152;26.412;70.135;69.982;70.031;70.000;69.958
Mon Jan 13 17:28:59 2020;654.952;26.406;70.282;70.092;70.147;70.000;69.979
Mon Jan 13 17:29:00 2020;655.768;26.406;70.282;70.092;70.147;70.000;70.036
Mon Jan 13 17:29:01 2020;656.568;26.399;70.365;70.180;70.252;70.000;70.167
Mon Jan 13 17:29:01 2020;657.384;26.395;70.490;70.280;70.359;70.000;70.260
Mon Jan 13 17:29:02 2020;658.184;26.395;70.490;70.280;70.359;70.000;70.260
Mon Jan 13 17:29:03 2020;659.000;26.392;70.606;70.384;70.469;70.000;70.365
Mon Jan 13 17:29:04 2020;659.800;26.387;70.668;70.459;70.557;70.000;70.479
Mon Jan 13 17:29:05 2020;660.617;26.385;70.804;70.570;70.671;70.000;70.552
Mon Jan 13 17:29:06 2020;661.416;26.385;70.804;70.570;70.671;70.000;70.552
Mon Jan 13 17:29:06 2020;662.232;26.386;70.873;70.648;70.760;70.000;70.672
Mon Jan 13 17:29:07 2020;663.048;26.386;70.997;70.765;70.878;70.000;70.750
Mon Jan 13 17:29:08 2020;663.849;26.387;71.071;70.840;70.963;70.000;70.792
Mon Jan 13 17:29:09 2020;664.664;26.387;71.071;70.840;70.963;70.000;70.870
Mon Jan 13 17:29:10 2020;665.465;26.389;71.205;70.954;71.077;70.000;70.948
Mon Jan 13 17:29:10 2020;666.280;26.389;71.252;71.025;71.156;70.000;71.073
Mon Jan 13 17:29:11 2020;667.080;26.389;71.252;71.025;71.156;70.000;71.073
Mon Jan 13 17:29:12 2020;667.896;26.389;71.405;71.143;71.270;70.000;71.135
Mon Jan 13 17:29:13 2020;668.697;26.387;71.474;71.224;71.358;70.000;71.266
Mon Jan 13 17:29:14 2020;669.512;26.388;71.552;71.306;71.446;70.000;71.344
Mon Jan 13 17:29:14 2020;670.313;26.388;71.552;71.306;71.446;70.000;71.344
Mon Jan 13 17:29:15 2020;671.128;26.387;71.657;71.406;71.546;70.000;71.427
Mon Jan 13 17:29:16 2020;671.929;26.386;71.745;71.500;71.643;70.000;71.526
Mon Jan 13 17:29:17 2020;672.744;26.386;71.816;71.570;71.712;70.000;71.526
Mon Jan 13 17:29:18 2020;673.560;26.386;71.816;71.570;71.712;70.000;71.625
Mon Jan 13 17:29:18 2020;674.360;26.388;71.848;71.620;71.750;70.000;71.693
Mon Jan 13 17:29:19 2020;675.176;26.389;71.859;71.651;71.765;70.000;71.734
Mon Jan 13 17:29:20 2020;675.976;26.389;71.859;71.651;71.765;70.000;71.734
Mon Jan 13 17:29:21 2020;676.792;26.391;71.853;71.668;71.763;70.000;71.745
Mon Jan 13 17:29:22 2020;677.592;26.394;71.835;71.673;71.750;70.000;71.750
Mon Jan 13 17:29:23 2020;678.408;26.397;71.808;71.669;71.728;70.000;71.750
Mon Jan 13 17:29:23 2020;679.208;26.397;71.808;71.669;71.728;70.000;71.750
Mon Jan 13 17:29:24 2020;680.024;26.400;71.774;71.656;71.698;70.000;71.724
Mon Jan 13 17:29:25 2020;680.824;26.400;71.736;71.636;71.658;70.000;71.698
Mon Jan 13 17:29:26 2020;681.640;26.401;71.690;71.614;71.620;70.000;71.698
Mon Jan 13 17:29:27 2020;682.440;26.401;71.690;71.614;71.620;70.000;71.672
Mon Jan 13 17:29:27 2020;683.256;26.402;71.647;71.586;71.578;70.000;71.635
Mon Jan 13 17:29:28 2020;684.071;26.401;71.600;71.556;71.534;70.000;71.594
Mon Jan 13 17:29:29 2020;684.872;26.401;71.600;71.556;71.534;70.000;71.594
Mon Jan 13 17:29:30 2020;685.687;26.399;71.552;71.521;71.487;70.000;71.557
Mon Jan 13 17:29:31 2020;686.488;26.399;71.504;71.483;71.442;70.000;71.516
Mon Jan 13 17:29:31 2020;687.303;26.399;71.455;71.444;71.391;70.000;71.469
Mon Jan 13 17:29:32 2020;688.104;26.399;71.455;71.444;71.391;70.000;71.469
Mon Jan 13 17:29:33 2020;688.919;26.400;71.405;71.404;71.342;70.000;71.427
Mon Jan 13 17:29:34 2020;689.720;26.408;71.354;71.357;71.286;70.000;71.370
Mon Jan 13 17:29:35 2020;690.535;26.416;71.299;71.316;71.234;70.000;71.370
Mon Jan 13 17:29:35 2020;691.336;26.416;71.299;71.316;71.234;70.000;71.323
Mon Jan 13 17:29:36 2020;692.151;26.424;71.249;71.272;71.182;70.000;71.276
Mon Jan 13 17:29:37 2020;692.952;26.432;71.197;71.226;71.131;70.000;71.224
Mon Jan 13 17:29:38 2020;693.767;26.432;71.197;71.226;71.131;70.000;71.224
Mon Jan 13 17:29:39 2020;694.584;26.442;71.145;71.180;71.081;70.000;71.177
Mon Jan 13 17:29:39 2020;695.383;26.446;71.094;71.135;71.031;70.000;71.130
Mon Jan 13 17:29:40 2020;696.200;26.451;71.042;71.087;70.980;70.000;71.078
Mon Jan 13 17:29:41 2020;696.999;26.451;71.042;71.087;70.980;70.000;71.078
Mon Jan 13 17:29:42 2020;697.816;26.454;70.992;71.040;70.930;70.000;71.026
Mon Jan 13 17:29:43 2020;698.615;26.455;70.941;70.987;70.873;70.000;70.979
Mon Jan 13 17:29:44 2020;699.432;26.457;70.886;70.940;70.820;70.000;70.979
Mon Jan 13 17:29:44 2020;700.231;26.457;70.886;70.940;70.820;70.000;70.927
Mon Jan 13 17:29:45 2020;701.049;26.460;70.834;70.892;70.770;70.000;70.875
Mon Jan 13 17:29:46 2020;701.847;26.463;70.784;70.846;70.719;70.000;70.828
Mon Jan 13 17:29:47 2020;702.664;26.463;70.784;70.846;70.719;70.000;70.828
Mon Jan 13 17:29:48 2020;703.463;26.466;70.734;70.798;70.668;70.000;70.781
Mon Jan 13 17:29:48 2020;704.280;26.469;70.683;70.751;70.618;70.000;70.724
Mon Jan 13 17:29:49 2020;705.079;26.473;70.632;70.703;70.568;70.000;70.677
Mon Jan 13 17:29:50 2020;705.896;26.473;70.632;70.703;70.568;70.000;70.677
Mon Jan 13 17:29:51 2020;706.711;26.477;70.581;70.656;70.520;70.000;70.625
Mon Jan 13 17:29:52 2020;707.512;26.479;70.531;70.604;70.467;70.000;70.578
Mon Jan 13 17:29:52 2020;708.327;26.479;70.479;70.557;70.417;70.000;70.578
Mon Jan 13 17:29:53 2020;709.128;26.482;70.479;70.557;70.417;70.000;70.521
Mon Jan 13 17:29:54 2020;709.943;26.484;70.429;70.508;70.369;70.000;70.474
Mon Jan 13 17:29:55 2020;710.744;26.486;70.382;70.461;70.319;70.000;70.427
Mon Jan 13 17:29:56 2020;711.559;26.486;70.382;70.461;70.319;70.000;70.427
Mon Jan 13 17:29:56 2020;712.360;26.487;70.334;70.415;70.269;70.000;70.380
Mon Jan 13 17:29:57 2020;713.175;26.489;70.285;70.366;70.221;70.000;70.333
Mon Jan 13 17:29:58 2020;713.976;26.490;70.237;70.320;70.172;70.000;70.286
Mon Jan 13 17:29:59 2020;714.791;26.490;70.237;70.320;70.172;70.000;70.286
Mon Jan 13 17:30:00 2020;715.592;26.493;70.190;70.274;70.123;70.000;70.240
Mon Jan 13 17:30:01 2020;716.407;26.493;70.141;70.223;70.071;70.000;70.188
Mon Jan 13 17:30:01 2020;717.223;26.493;70.102;70.185;70.030;70.000;70.188
Mon Jan 13 17:30:02 2020;718.023;26.493;70.102;70.185;70.030;70.000;70.141
Mon Jan 13 17:30:03 2020;718.839;26.493;70.015;70.122;69.970;70.000;70.094
Mon Jan 13 17:30:04 2020;719.640;26.494;70.062;70.122;69.965;70.000;70.026
Mon Jan 13 17:30:05 2020;720.455;26.494;70.062;70.122;69.965;70.000;70.026
Mon Jan 13 17:30:05 2020;721.256;26.495;70.069;70.117;69.971;70.000;70.036
Mon Jan 13 17:30:06 2020;722.071;26.497;70.041;70.100;69.982;70.000;70.047
Mon Jan 13 17:30:07 2020;722.872;26.500;70.108;70.136;70.036;70.000;70.031
Mon Jan 13 17:30:08 2020;723.687;26.500;70.108;70.136;70.036;70.000;70.031
Mon Jan 13 17:30:09 2020;724.488;26.503;70.177;70.180;70.103;70.000;70.083
Mon Jan 13 17:30:09 2020;725.303;26.504;70.315;70.258;70.193;70.000;70.146
Mon Jan 13 17:30:10 2020;726.104;26.504;70.315;70.258;70.193;70.000;70.146
Mon Jan 13 17:30:11 2020;726.919;26.506;70.373;70.308;70.267;70.000;70.250
Mon Jan 13 17:30:12 2020;727.736;26.508;70.426;70.356;70.339;70.000;70.307
Mon Jan 13 17:30:13 2020;728.535;26.508;70.555;70.444;70.440;70.000;70.365
Mon Jan 13 17:30:13 2020;729.352;26.508;70.555;70.444;70.440;70.000;70.365
Mon Jan 13 17:30:14 2020;730.151;26.511;70.647;70.523;70.532;70.000;70.474
Mon Jan 13 17:30:15 2020;730.968;26.512;70.771;70.614;70.634;70.000;70.562
Mon Jan 13 17:30:16 2020;731.767;26.514;70.825;70.680;70.724;70.000;70.635
Mon Jan 13 17:30:17 2020;732.584;26.514;70.825;70.680;70.724;70.000;70.667
Mon Jan 13 17:30:17 2020;733.383;26.515;70.934;70.769;70.824;70.000;70.734
Mon Jan 13 17:30:18 2020;734.200;26.517;71.029;70.855;70.921;70.000;70.833
Mon Jan 13 17:30:19 2020;734.999;26.517;71.029;70.855;70.921;70.000;70.833
Mon Jan 13 17:30:20 2020;735.816;26.521;71.101;70.924;70.998;70.000;70.922
