1604,1.2926007326007325,25.0625
1606,1.294212454212454,25.09375
1615,1.3014652014652015,25.234375
1617,1.303076923076923,25.265625
1607,1.295018315018315,25.109375
1605,1.2934065934065935,25.078125
1594,1.2845421245421245,24.90625
1599,1.2885714285714285,24.984375
1580,1.2732600732600732,24.6875
1605,1.2934065934065935,25.078125
1607,1.295018315018315,25.109375
1599,1.2885714285714285,24.984375
1607,1.295018315018315,25.109375
1599,1.2885714285714285,24.984375
1614,1.3006593406593405,25.21875
1608,1.2958241758241758,25.125
1608,1.2958241758241758,25.125
1596,1.286153846153846,24.9375
1595,1.2853479853479854,24.921875
1597,1.2869597069597067,24.953125
1604,1.2926007326007325,25.0625
1586,1.278095238095238,24.78125
1599,1.2885714285714285,24.984375
1596,1.286153846153846,24.9375
1612,1.299047619047619,25.1875
1610,1.2974358974358975,25.15625
1614,1.3006593406593405,25.21875
1601,1.29018315018315,25.015625
1604,1.2926007326007325,25.0625
1595,1.2853479853479854,24.921875
1633,1.3159706959706958,25.515625
1610,1.2974358974358975,25.15625
1600,1.2893772893772895,25.0
1612,1.299047619047619,25.1875
1594,1.2845421245421245,24.90625
1590,1.2813186813186814,24.84375
1593,1.2837362637362637,24.890625
1601,1.29018315018315,25.015625
1594,1.2845421245421245,24.90625
1596,1.286153846153846,24.9375
1598,1.2877655677655677,24.96875
1609,1.2966300366300365,25.140625
1610,1.2974358974358975,25.15625
1618,1.3038827838827838,25.28125
1589,1.2805128205128204,24.828125
1600,1.2893772893772895,25.0
1611,1.298241758241758,25.171875
1603,1.2917948717948717,25.046875
1600,1.2893772893772895,25.0
1600,1.2893772893772895,25.0
1598,1.2877655677655677,24.96875
1611,1.298241758241758,25.171875
1598,1.2877655677655677,24.96875
1596,1.286153846153846,24.9375
1607,1.295018315018315,25.109375
1607,1.295018315018315,25.109375
1597,1.2869597069597067,24.953125
1610,1.2974358974358975,25.15625
1595,1.2853479853479854,24.921875
1603,1.2917948717948717,25.046875
1599,1.2885714285714285,24.984375
1604,1.2926007326007325,25.0625
1598,1.2877655677655677,24.96875
1594,1.2845421245421245,24.90625
1599,1.2885714285714285,24.984375
1603,1.2917948717948717,25.046875
1583,1.2756776556776557,24.734375
1613,1.2998534798534798,25.203125
1604,1.2926007326007325,25.0625
1597,1.2869597069597067,24.953125
1619,1.3046886446886445,25.296875
1596,1.286153846153846,24.9375
1600,1.2893772893772895,25.0
1618,1.3038827838827838,25.28125
1595,1.2853479853479854,24.921875
1599,1.2885714285714285,24.984375
1611,1.298241758241758,25.171875
1596,1.286153846153846,24.9375
1602,1.2909890109890108,25.03125
1610,1.2974358974358975,25.15625
1601,1.29018315018315,25.015625
1620,1.3054945054945055,25.3125
1595,1.2853479853479854,24.921875
1594,1.2845421245421245,24.90625
1604,1.2926007326007325,25.0625
1609,1.2966300366300365,25.140625
1599,1.2885714285714285,24.984375
1601,1.29018315018315,25.015625
1603,1.2917948717948717,25.046875
1598,1.2877655677655677,24.96875
1611,1.298241758241758,25.171875
1597,1.2869597069597067,24.953125
1603,1.2917948717948717,25.046875
1612,1.299047619047619,25.1875
1601,1.29018315018315,25.015625
1608,1.2958241758241758,25.125
1593,1.2837362637362637,24.890625
1602,1.2909890109890108,25.03125
1596,1.286153846153846,24.9375
1597,1.2869597069597067,24.953125
1597,1.2869597069597067,24.953125
1600,1.2893772893772895,25.0
1605,1.2934065934065935,25.078125
1600,1.2893772893772895,25.0
1607,1.295018315018315,25.109375
1612,1.299047619047619,25.1875
1598,1.2877655677655677,24.96875
1603,1.2917948717948717,25.046875
1612,1.299047619047619,25.1875
1595,1.2853479853479854,24.921875
1602,1.2909890109890108,25.03125
1594,1.2845421245421245,24.90625
1608,1.2958241758241758,25.125
1598,1.2877655677655677,24.96875
1599,1.2885714285714285,24.984375
1599,1.2885714285714285,24.984375
1604,1.2926007326007325,25.0625
1595,1.2853479853479854,24.921875
1621,1.306300366300366,25.328125
1595,1.2853479853479854,24.921875
1595,1.2853479853479854,24.921875
1606,1.294212454212454,25.09375
1605,1.2934065934065935,25.078125
1607,1.295018315018315,25.109375
1599,1.2885714285714285,24.984375
1593,1.2837362637362637,24.890625
1604,1.2926007326007325,25.0625
1599,1.2885714285714285,24.984375
1601,1.29018315018315,25.015625
1612,1.299047619047619,25.1875
1608,1.2958241758241758,25.125
1594,1.2845421245421245,24.90625
1602,1.2909890109890108,25.03125
1597,1.2869597069597067,24.953125
1600,1.2893772893772895,25.0
1603,1.2917948717948717,25.046875
1606,1.294212454212454,25.09375
1593,1.2837362637362637,24.890625
1603,1.2917948717948717,25.046875
1609,1.2966300366300365,25.140625
1581,1.274065934065934,24.703125
1599,1.2885714285714285,24.984375
1610,1.2974358974358975,25.15625
1611,1.298241758241758,25.171875
1598,1.2877655677655677,24.96875
1610,1.2974358974358975,25.15625
1607,1.295018315018315,25.109375
1612,1.299047619047619,25.1875
1610,1.2974358974358975,25.15625
1597,1.2869597069597067,24.953125
1596,1.286153846153846,24.9375
1606,1.294212454212454,25.09375
1599,1.2885714285714285,24.984375
1607,1.295018315018315,25.109375
1604,1.2926007326007325,25.0625
1604,1.2926007326007325,25.0625
1607,1.295018315018315,25.109375
1609,1.2966300366300365,25.140625
1606,1.294212454212454,25.09375
1598,1.2877655677655677,24.96875
1609,1.2966300366300365,25.140625
1599,1.2885714285714285,24.984375
1603,1.2917948717948717,25.046875
1608,1.2958241758241758,25.125
1601,1.29018315018315,25.015625
1596,1.286153846153846,24.9375
1581,1.274065934065934,24.703125
1608,1.2958241758241758,25.125
1602,1.2909890109890108,25.03125
1606,1.294212454212454,25.09375
1598,1.2877655677655677,24.96875
1602,1.2909890109890108,25.03125
1598,1.2877655677655677,24.96875
1604,1.2926007326007325,25.0625
1599,1.2885714285714285,24.984375
1593,1.2837362637362637,24.890625
1598,1.2877655677655677,24.96875
1595,1.2853479853479854,24.921875
1609,1.2966300366300365,25.140625
1604,1.2926007326007325,25.0625
1594,1.2845421245421245,24.90625
1600,1.2893772893772895,25.0
1609,1.2966300366300365,25.140625
1582,1.2748717948717947,24.71875
1607,1.295018315018315,25.109375
1607,1.295018315018315,25.109375
1599,1.2885714285714285,24.984375
1605,1.2934065934065935,25.078125
1602,1.2909890109890108,25.03125
1598,1.2877655677655677,24.96875
1620,1.3054945054945055,25.3125
1613,1.2998534798534798,25.203125
1593,1.2837362637362637,24.890625
1601,1.29018315018315,25.015625
1604,1.2926007326007325,25.0625
1609,1.2966300366300365,25.140625
1597,1.2869597069597067,24.953125
1598,1.2877655677655677,24.96875
1593,1.2837362637362637,24.890625
1597,1.2869597069597067,24.953125
1599,1.2885714285714285,24.984375
1603,1.2917948717948717,25.046875
1597,1.2869597069597067,24.953125
1605,1.2934065934065935,25.078125
1599,1.2885714285714285,24.984375
1604,1.2926007326007325,25.0625
1602,1.2909890109890108,25.03125
1597,1.2869597069597067,24.953125
1604,1.2926007326007325,25.0625
1585,1.2772893772893772,24.765625
1607,1.295018315018315,25.109375
1593,1.2837362637362637,24.890625
1590,1.2813186813186814,24.84375
1595,1.2853479853479854,24.921875
1591,1.282124542124542,24.859375
1599,1.2885714285714285,24.984375
1605,1.2934065934065935,25.078125
1598,1.2877655677655677,24.96875
1594,1.2845421245421245,24.90625
1603,1.2917948717948717,25.046875
1594,1.2845421245421245,24.90625
1612,1.299047619047619,25.1875
1600,1.2893772893772895,25.0
1596,1.286153846153846,24.9375
1606,1.294212454212454,25.09375
1594,1.2845421245421245,24.90625
1610,1.2974358974358975,25.15625
1595,1.2853479853479854,24.921875
1602,1.2909890109890108,25.03125
1598,1.2877655677655677,24.96875
1596,1.286153846153846,24.9375
1607,1.295018315018315,25.109375
1612,1.299047619047619,25.1875
1612,1.299047619047619,25.1875
1603,1.2917948717948717,25.046875
1597,1.2869597069597067,24.953125
1594,1.2845421245421245,24.90625
1601,1.29018315018315,25.015625
1592,1.2829304029304027,24.875
1615,1.3014652014652015,25.234375
1610,1.2974358974358975,25.15625
1597,1.2869597069597067,24.953125
1594,1.2845421245421245,24.90625
1612,1.299047619047619,25.1875
1597,1.2869597069597067,24.953125
1613,1.2998534798534798,25.203125
1603,1.2917948717948717,25.046875
1601,1.29018315018315,25.015625
1603,1.2917948717948717,25.046875
1597,1.2869597069597067,24.953125
1602,1.2909890109890108,25.03125
1597,1.2869597069597067,24.953125
1603,1.2917948717948717,25.046875
1610,1.2974358974358975,25.15625
1596,1.286153846153846,24.9375
1599,1.2885714285714285,24.984375
1599,1.2885714285714285,24.984375
1599,1.2885714285714285,24.984375
1602,1.2909890109890108,25.03125
1603,1.2917948717948717,25.046875
1603,1.2917948717948717,25.046875
1610,1.2974358974358975,25.15625
1598,1.2877655677655677,24.96875
1604,1.2926007326007325,25.0625
1605,1.2934065934065935,25.078125
1610,1.2974358974358975,25.15625
1603,1.2917948717948717,25.046875
1606,1.294212454212454,25.09375
1613,1.2998534798534798,25.203125
1611,1.298241758241758,25.171875
1592,1.2829304029304027,24.875
1610,1.2974358974358975,25.15625
1601,1.29018315018315,25.015625
1608,1.2958241758241758,25.125
1599,1.2885714285714285,24.984375
1595,1.2853479853479854,24.921875
1597,1.2869597069597067,24.953125
1597,1.2869597069597067,24.953125
1603,1.2917948717948717,25.046875
1606,1.294212454212454,25.09375
1614,1.3006593406593405,25.21875
1597,1.2869597069597067,24.953125
1603,1.2917948717948717,25.046875
1598,1.2877655677655677,24.96875
1603,1.2917948717948717,25.046875
1564,1.2603663003663004,24.4375
1610,1.2974358974358975,25.15625
1594,1.2845421245421245,24.90625
1596,1.286153846153846,24.9375
1605,1.2934065934065935,25.078125
1609,1.2966300366300365,25.140625
1594,1.2845421245421245,24.90625
1603,1.2917948717948717,25.046875
1605,1.2934065934065935,25.078125
1598,1.2877655677655677,24.96875
1609,1.2966300366300365,25.140625
1607,1.295018315018315,25.109375
1601,1.29018315018315,25.015625
1606,1.294212454212454,25.09375
1595,1.2853479853479854,24.921875
1613,1.2998534798534798,25.203125
1598,1.2877655677655677,24.96875
1604,1.2926007326007325,25.0625
1597,1.2869597069597067,24.953125
1602,1.2909890109890108,25.03125
1611,1.298241758241758,25.171875
1601,1.29018315018315,25.015625
1596,1.286153846153846,24.9375
1599,1.2885714285714285,24.984375
1599,1.2885714285714285,24.984375
